1012,  7159,  completed,  eof,  2014-05-02 04:42:50,  2014-05-02 04:42:50,  0,  modelParams|clParams|alpha_0.0545452851107.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0457591565556,  6,  0.0545452851107,  11,  14,  3,  0.0457591565556,  1.0, 
1012,  7169,  completed,  eof,  2014-05-02 04:42:50,  2014-05-02 04:42:50,  0,  modelParams|clParams|alpha_0.0403098574447.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0498529217222,  6,  0.0403098574447,  11,  14,  3,  0.0498529217222,  0.6, 
1012,  7172,  completed,  eof,  2014-05-02 04:42:50,  2014-05-02 04:42:50,  0,  modelParams|clParams|alpha_0.0403098574447.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0498529217222,  6,  0.0403098574447,  11,  14,  3,  0.0498529217222,  0.6, 
1012,  7177,  completed,  eof,  2014-05-02 04:42:50,  2014-05-02 04:42:50,  0,  modelParams|clParams|alpha_0.0403098574447.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0498529217222,  6,  0.0403098574447,  11,  14,  3,  0.0498529217222,  1.0, 
1012,  7184,  completed,  eof,  2014-05-02 04:42:50,  2014-05-02 04:42:50,  0,  modelParams|clParams|alpha_0.0498001425553.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0504470782778,  6,  0.0498001425553,  10,  14,  3,  0.0504470782778,  0.6, 
1012,  7195,  completed,  eof,  2014-05-02 04:42:50,  2014-05-02 04:42:50,  0,  modelParams|clParams|alpha_0.0498001425553.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0504470782778,  6,  0.0498001425553,  10,  14,  3,  0.0504470782778,  0.6, 
1012,  7206,  completed,  eof,  2014-05-02 04:42:50,  2014-05-02 04:42:51,  1,  modelParams|clParams|alpha_0.0498001425553.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0504470782778,  6,  0.0498001425553,  10,  14,  3,  0.0504470782778,  1.0, 
1012,  7217,  completed,  eof,  2014-05-02 04:42:50,  2014-05-02 04:42:51,  1,  modelParams|clParams|alpha_0.0469530570221.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0470401686889,  6,  0.0469530570221,  10,  13,  2,  0.0470401686889,  0.6, 
1012,  7278,  completed,  eof,  2014-05-02 04:42:51,  2014-05-02 04:42:51,  0,  modelParams|clParams|alpha_0.0469530570221.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0470401686889,  6,  0.0469530570221,  10,  13,  2,  0.0470401686889,  0.6, 
1012,  7338,  completed,  eof,  2014-05-02 04:42:51,  2014-05-02 04:42:51,  0,  modelParams|clParams|alpha_0.0469530570221.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0470401686889,  6,  0.0469530570221,  10,  13,  2,  0.0470401686889,  1.0, 
1012,  7340,  completed,  eof,  2014-05-02 04:42:51,  2014-05-02 04:42:51,  0,  modelParams|clParams|alpha_0.037937286167.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0381331174167,  6,  0.037937286167,  10,  14,  3,  0.0381331174167,  0.6, 
1012,  7341,  completed,  eof,  2014-05-02 04:42:51,  2014-05-02 04:42:51,  0,  modelParams|clParams|alpha_0.037937286167.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0381331174167,  6,  0.037937286167,  11,  14,  3,  0.0381331174167,  0.6, 
1012,  7352,  completed,  eof,  2014-05-02 04:42:51,  2014-05-02 04:42:51,  0,  modelParams|clParams|alpha_0.037937286167.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0381331174167,  6,  0.037937286167,  11,  14,  3,  0.0381331174167,  1.0, 
1012,  7353,  completed,  eof,  2014-05-02 04:42:51,  2014-05-02 04:42:51,  0,  modelParams|clParams|alpha_0.0423434899684.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0618320310317,  6,  0.0423434899684,  10,  14,  3,  0.0618320310317,  0.6, 
1012,  7364,  completed,  eof,  2014-05-02 04:42:51,  2014-05-02 04:42:52,  1,  modelParams|clParams|alpha_0.0423434899684.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0618320310317,  6,  0.0423434899684,  10,  14,  3,  0.0618320310317,  0.6, 
1012,  7374,  completed,  eof,  2014-05-02 04:42:52,  2014-05-02 04:42:52,  0,  modelParams|clParams|alpha_0.0423434899684.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0618320310317,  6,  0.0423434899684,  10,  14,  3,  0.0618320310317,  1.0, 
1012,  7383,  completed,  eof,  2014-05-02 04:42:52,  2014-05-02 04:42:52,  0,  modelParams|clParams|alpha_0.052172713833.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0428210391389,  6,  0.052172713833,  11,  13,  2,  0.0428210391389,  0.6, 
1012,  7387,  completed,  eof,  2014-05-02 04:42:52,  2014-05-02 04:42:52,  0,  modelParams|clParams|alpha_0.052172713833.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0428210391389,  6,  0.052172713833,  11,  13,  2,  0.0428210391389,  0.6, 
1012,  7398,  completed,  eof,  2014-05-02 04:42:52,  2014-05-02 04:42:52,  0,  modelParams|clParams|alpha_0.052172713833.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0428210391389,  6,  0.052172713833,  11,  13,  2,  0.0428210391389,  1.0, 
1012,  7399,  completed,  eof,  2014-05-02 04:42:52,  2014-05-02 04:42:52,  0,  modelParams|clParams|alpha_0.0482184283702.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0482902811481,  6,  0.0482184283702,  10,  14,  3,  0.0482902811481,  0.6, 
1012,  7400,  completed,  eof,  2014-05-02 04:42:52,  2014-05-02 04:42:52,  0,  modelParams|clParams|alpha_0.0482184283702.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0482902811481,  6,  0.0482184283702,  10,  14,  3,  0.0482902811481,  0.6, 
1012,  7401,  completed,  eof,  2014-05-02 04:42:52,  2014-05-02 04:42:52,  0,  modelParams|clParams|alpha_0.0482184283702.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0482902811481,  6,  0.0482184283702,  11,  14,  3,  0.0482902811481,  1.0, 
1012,  7402,  completed,  eof,  2014-05-02 04:42:52,  2014-05-02 04:42:53,  1,  modelParams|clParams|alpha_0.0436314572334.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0531344669277,  6,  0.0436314572334,  12,  14,  3,  0.0531344669277,  0.6, 
1012,  7409,  completed,  eof,  2014-05-02 04:42:52,  2014-05-02 04:42:53,  1,  modelParams|clParams|alpha_0.0436314572334.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0531344669277,  6,  0.0436314572334,  12,  14,  3,  0.0531344669277,  0.6, 
1012,  7414,  completed,  eof,  2014-05-02 04:42:52,  2014-05-02 04:42:53,  1,  modelParams|clParams|alpha_0.0436314572334.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0531344669277,  6,  0.0436314572334,  12,  14,  3,  0.0531344669277,  1.0, 
1012,  7425,  completed,  eof,  2014-05-02 04:42:53,  2014-05-02 04:42:53,  0,  modelParams|clParams|alpha_0.0510942723431.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0491685541717,  6,  0.0510942723431,  10,  15,  3,  0.0491685541717,  0.6, 
1012,  7431,  completed,  eof,  2014-05-02 04:42:53,  2014-05-02 04:42:53,  0,  modelParams|clParams|alpha_0.0510942723431.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0491685541717,  6,  0.0510942723431,  10,  15,  3,  0.0491685541717,  0.6, 
1012,  7437,  completed,  eof,  2014-05-02 04:42:53,  2014-05-02 04:42:53,  0,  modelParams|clParams|alpha_0.0510942723431.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0491685541717,  6,  0.0510942723431,  11,  15,  3,  0.0491685541717,  1.0, 
1012,  7439,  completed,  eof,  2014-05-02 04:42:53,  2014-05-02 04:42:53,  0,  modelParams|clParams|alpha_0.0391235718058.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.0439930195694,  6,  0.0391235718058,  11,  13,  4,  0.0439930195694,  0.6, 
1012,  7443,  completed,  eof,  2014-05-02 04:42:53,  2014-05-02 04:42:53,  0,  modelParams|clParams|alpha_0.0391235718058.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.0439930195694,  6,  0.0391235718058,  10,  13,  4,  0.0439930195694,  0.6, 
1012,  7454,  completed,  eof,  2014-05-02 04:42:53,  2014-05-02 04:42:53,  0,  modelParams|clParams|alpha_0.0391235718058.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.0439930195694,  6,  0.0391235718058,  10,  13,  4,  0.0439930195694,  1.0, 
1012,  7463,  completed,  eof,  2014-05-02 04:42:53,  2014-05-02 04:42:54,  1,  modelParams|clParams|alpha_0.0534502522133.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0415589063675,  6,  0.0534502522133,  10,  13,  3,  0.0415589063675,  0.6, 
1012,  7470,  completed,  eof,  2014-05-02 04:42:53,  2014-05-02 04:42:54,  1,  modelParams|clParams|alpha_0.0534502522133.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0415589063675,  6,  0.0534502522133,  11,  13,  3,  0.0415589063675,  0.6, 
1012,  7475,  completed,  eof,  2014-05-02 04:42:53,  2014-05-02 04:42:54,  1,  modelParams|clParams|alpha_0.0534502522133.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0415589063675,  6,  0.0534502522133,  10,  13,  3,  0.0415589063675,  1.0, 
1012,  7477,  completed,  eof,  2014-05-02 04:42:54,  2014-05-02 04:42:54,  0,  modelParams|clParams|alpha_0.0365815311512.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0467637112104,  6,  0.0365815311512,  11,  15,  3,  0.0467637112104,  0.6, 
1012,  7481,  completed,  eof,  2014-05-02 04:42:54,  2014-05-02 04:42:54,  0,  modelParams|clParams|alpha_0.0365815311512.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0467637112104,  6,  0.0365815311512,  10,  15,  3,  0.0467637112104,  0.6, 
1012,  7496,  completed,  eof,  2014-05-02 04:42:54,  2014-05-02 04:42:54,  0,  modelParams|clParams|alpha_0.0365815311512.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0467637112104,  6,  0.0365815311512,  10,  15,  3,  0.0467637112104,  1.0, 
1012,  7500,  completed,  eof,  2014-05-02 04:42:54,  2014-05-02 04:42:54,  0,  modelParams|clParams|alpha_0.0509293848252.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0511265063173,  6,  0.0509293848252,  11,  14,  3,  0.0511265063173,  0.6, 
1012,  7501,  completed,  eof,  2014-05-02 04:42:54,  2014-05-02 04:42:54,  0,  modelParams|clParams|alpha_0.0509293848252.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0511265063173,  6,  0.0509293848252,  11,  14,  3,  0.0511265063173,  0.6, 
1012,  7503,  completed,  eof,  2014-05-02 04:42:54,  2014-05-02 04:42:54,  0,  modelParams|clParams|alpha_0.0509293848252.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0511265063173,  6,  0.0509293848252,  11,  14,  3,  0.0511265063173,  1.0, 
1012,  7504,  completed,  eof,  2014-05-02 04:42:54,  2014-05-02 04:42:54,  0,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  6,  0.05005,  11,  14,  3,  0.05015,  0.6, 
1012,  7534,  completed,  eof,  2014-05-02 04:42:54,  2014-05-02 04:42:55,  1,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.1,  6,  0.0001,  9,  12,  1,  0.1,  0.6, 
1012,  7576,  completed,  eof,  2014-05-02 04:42:54,  2014-05-02 04:42:55,  1,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0003,  6,  0.1,  12,  16,  5,  0.0003,  0.8, 
1012,  7599,  completed,  eof,  2014-05-02 04:42:55,  2014-05-02 04:42:55,  0,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.075075,  6,  0.025075,  10,  13,  2,  0.075075,  0.6, 
1012,  7627,  completed,  eof,  2014-05-02 04:42:55,  2014-05-02 04:42:55,  0,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.025225,  6,  0.075025,  11,  15,  4,  0.025225,  0.6, 
1012,  7653,  completed,  eof,  2014-05-02 04:42:55,  2014-05-02 04:42:55,  0,  modelParams|clParams|alpha_0.06004.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.06012,  6,  0.06004,  11,  16,  3,  0.06012,  0.6, 
1012,  7686,  completed,  eof,  2014-05-02 04:42:55,  2014-05-02 04:42:55,  0,  modelParams|clParams|alpha_0.0125875.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0127625,  6,  0.0125875,  10,  12,  2,  0.0127625,  0.6, 
1012,  7720,  completed,  eof,  2014-05-02 04:42:55,  2014-05-02 04:42:55,  0,  modelParams|clParams|alpha_0.0357785714286.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0857571428571,  6,  0.0357785714286,  11,  15,  5,  0.0857571428571,  0.6, 
1012,  7740,  completed,  eof,  2014-05-02 04:42:55,  2014-05-02 04:42:55,  0,  modelParams|clParams|alpha_0.0875125.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0376875,  6,  0.0875125,  11,  14,  2,  0.0376875,  0.6, 
1012,  7785,  completed,  eof,  2014-05-02 04:42:55,  2014-05-02 04:42:56,  1,  modelParams|clParams|alpha_0.0667.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.0667666666667,  6,  0.0667,  10,  13,  4,  0.0667666666667,  0.6, 
1012,  7811,  completed,  eof,  2014-05-02 04:42:56,  2014-05-02 04:42:56,  0,  modelParams|clParams|alpha_0.0425575.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0925225,  6,  0.0425575,  10,  12,  5,  0.0925225,  0.6, 
1012,  7845,  completed,  eof,  2014-05-02 04:42:56,  2014-05-02 04:42:56,  0,  modelParams|clParams|alpha_0.0818363636364.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.0184272727273,  6,  0.0818363636364,  11,  15,  1,  0.0184272727273,  0.6, 
1012,  7887,  completed,  eof,  2014-05-02 04:42:56,  2014-05-02 04:42:56,  0,  modelParams|clParams|alpha_0.01883125.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.04391875,  6,  0.01883125,  10,  14,  3,  0.04391875,  0.6, 
1012,  7915,  completed,  eof,  2014-05-02 04:42:56,  2014-05-02 04:42:56,  0,  modelParams|clParams|alpha_0.0942365384615.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.0309769230769,  6,  0.0942365384615,  11,  16,  4,  0.0309769230769,  0.6, 
1012,  7948,  completed,  eof,  2014-05-02 04:42:56,  2014-05-02 04:42:56,  0,  modelParams|clParams|alpha_0.00545178571429.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.00564107142857,  6,  0.00545178571429,  11,  13,  1,  0.00564107142857,  0.6, 
1012,  7978,  completed,  eof,  2014-05-02 04:42:56,  2014-05-02 04:42:57,  1,  modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.055135,  6,  0.055045,  11,  14,  3,  0.055135,  0.6, 
1012,  7996,  completed,  eof,  2014-05-02 04:42:56,  2014-05-02 04:42:57,  1,  modelParams|clParams|alpha_0.0355647148893.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0545408434444,  6,  0.0355647148893,  11,  14,  2,  0.0545408434444,  0.6, 
1012,  8004,  completed,  eof,  2014-05-02 04:42:56,  2014-05-02 04:42:57,  1,  modelParams|clParams|alpha_0.0545452851107.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0457591565556,  6,  0.0545452851107,  11,  14,  3,  0.0457591565556,  0.6, 
1012,  8008,  completed,  eof,  2014-05-02 04:42:57,  2014-05-02 04:42:57,  0,  modelParams|clParams|alpha_0.0403098574447.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0498529217222,  6,  0.0403098574447,  11,  14,  3,  0.0498529217222,  0.6, 
1012,  8009,  completed,  eof,  2014-05-02 04:42:57,  2014-05-02 04:42:57,  0,  modelParams|clParams|alpha_0.0498001425553.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0504470782778,  6,  0.0498001425553,  10,  14,  3,  0.0504470782778,  0.6, 
1012,  8010,  completed,  eof,  2014-05-02 04:42:57,  2014-05-02 04:42:57,  0,  modelParams|clParams|alpha_0.0469530570221.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0470401686889,  6,  0.0469530570221,  10,  13,  2,  0.0470401686889,  0.6, 
1012,  8013,  completed,  eof,  2014-05-02 04:42:57,  2014-05-02 04:42:57,  0,  modelParams|clParams|alpha_0.037937286167.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0381331174167,  6,  0.037937286167,  11,  14,  3,  0.0381331174167,  0.6, 
1012,  8031,  completed,  eof,  2014-05-02 04:42:57,  2014-05-02 04:42:57,  0,  modelParams|clParams|alpha_0.0423434899684.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0618320310317,  6,  0.0423434899684,  10,  14,  3,  0.0618320310317,  0.6, 
1012,  8033,  completed,  eof,  2014-05-02 04:42:57,  2014-05-02 04:42:57,  0,  modelParams|clParams|alpha_0.052172713833.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0428210391389,  6,  0.052172713833,  11,  13,  2,  0.0428210391389,  0.6, 
1012,  8043,  completed,  eof,  2014-05-02 04:42:57,  2014-05-02 04:42:58,  1,  modelParams|clParams|alpha_0.0482184283702.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0482902811481,  6,  0.0482184283702,  10,  14,  3,  0.0482902811481,  0.6, 
1012,  8045,  completed,  eof,  2014-05-02 04:42:57,  2014-05-02 04:42:58,  1,  modelParams|clParams|alpha_0.0436314572334.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0531344669277,  6,  0.0436314572334,  11,  14,  3,  0.0531344669277,  0.6, 
1012,  8046,  completed,  eof,  2014-05-02 04:42:57,  2014-05-02 04:42:58,  1,  modelParams|clParams|alpha_0.0510942723431.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0491685541717,  6,  0.0510942723431,  10,  15,  3,  0.0491685541717,  0.6, 
1012,  8058,  completed,  eof,  2014-05-02 04:42:58,  2014-05-02 04:42:58,  0,  modelParams|clParams|alpha_0.0391235718058.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.0439930195694,  6,  0.0391235718058,  10,  13,  4,  0.0439930195694,  0.6, 
1012,  8069,  completed,  eof,  2014-05-02 04:42:58,  2014-05-02 04:42:58,  0,  modelParams|clParams|alpha_0.0534502522133.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0415589063675,  6,  0.0534502522133,  10,  13,  3,  0.0415589063675,  0.6, 
1012,  8070,  completed,  eof,  2014-05-02 04:42:58,  2014-05-02 04:42:58,  0,  modelParams|clParams|alpha_0.0365815311512.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0467637112104,  6,  0.0365815311512,  10,  15,  3,  0.0467637112104,  0.6, 
1012,  8081,  completed,  eof,  2014-05-02 04:42:58,  2014-05-02 04:42:58,  0,  modelParams|clParams|alpha_0.0509293848252.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0511265063173,  6,  0.0509293848252,  11,  14,  3,  0.0511265063173,  0.6, 
1012,  8082,  completed,  eof,  2014-05-02 04:42:58,  2014-05-02 04:42:58,  0,  modelParams|clParams|alpha_0.0468033849804.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0506208978964,  6,  0.0468033849804,  11,  14,  3,  0.0506208978964,  0.6, 
